,post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
85,2619037871530226,"Do you know about hypothesis test, z-test, and Type I, II errors? This topic asked in several machine learning and data science by companies. Here is the guide for you 😊
TOWARDSDATASCIENCE.COM
Informative and Practical Guide of Hypothesis testing","Do you know about hypothesis test, z-test, and Type I, II errors? This topic asked in several machine learning and data science by companies. Here is the guide for you 😊","TOWARDSDATASCIENCE.COM
Informative and Practical Guide of Hypothesis testing",2020-06-18 23:03:59,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAZvRJ9myxICcUN&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F1%2AzJKcr-DmOfQifCWdKJFGzw.jpeg&cfs=1&jq=75&ext=jpg&_nc_hash=AQD3kMT39WxHlR66,7,0,2,https://m.facebook.com/story.php?story_fbid=1465523233657121&id=315272545240115,https://towardsdatascience.com/informative-and-practical-guide-of-hypothesis-testing-9c8a3d9472f7
86,2619055414861805,"https://youtu.be/2EJskt0X2Xw
YOUTUBE.COM
Population vs Sample | Types of Data | Statistics -2",https://youtu.be/2EJskt0X2Xw,"YOUTUBE.COM
Population vs Sample | Types of Data | Statistics -2",2020-06-18 23:13:11,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCapZHCZqbqX6VL&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F2EJskt0X2Xw%2Fhqdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAveq_2rB-95kjD,2,0,0,https://m.facebook.com/story.php?story_fbid=128389018883362&id=315272545240115,https://youtu.be/2EJskt0X2Xw
87,2618585674908779,"Computing semantic similarity between spans of text is crucial to detect knowledge.
DL-NLP is successful at word similarities, yet the performance is unsatisfactory at the span level.
Linguistic theory to the rescue?","Computing semantic similarity between spans of text is crucial to detect knowledge.
DL-NLP is successful at word similarities, yet the performance is unsatisfactory at the span level.
Linguistic theory to the rescue?",,2020-06-18 19:06:05,,3,0,0,,
88,2618820818218598,"YOUTUBE.COM
Feature Selection, Ridge, Lasso, Elastic Net in Regression",,"YOUTUBE.COM
Feature Selection, Ridge, Lasso, Elastic Net in Regression",2020-06-18 21:08:36,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCyqFgXlsnfbPDe&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FGIBotbodHdA%2Fmaxresdefault.jpg&cfs=1&jq=75&sx=0&sy=17&sw=1280&sh=670&ext=jpg&_nc_hash=AQDVLlCCiIRpA65k,39,0,14,https://m.facebook.com/story.php?story_fbid=10220644809487720&id=315272545240115,https://www.youtube.com/watch?v=GIBotbodHdA&list=PLTS7rWcD0Do3O1iRmH6-LydircHibNrOC&index=26
89,2617664185000928,"https://bit.ly/2YbBS2M
YOUTUBE.COM
Data Science Future Scope | Data Science Career Trends in 2020 | Data Science Training | Edureka",https://bit.ly/2YbBS2M,"YOUTUBE.COM
Data Science Future Scope | Data Science Career Trends in 2020 | Data Science Training | Edureka",2020-06-18 09:21:45,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAc9mK87WBkPSTw&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FT8fAywjzSQ8%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAo0MYOI3O_FoXQ,6,1,0,https://m.facebook.com/story.php?story_fbid=3133921843358549&id=315272545240115,https://bit.ly/2YbBS2M
90,2617948174972529,"We prepared another article with tips and tricks from Kaggle competitions! This time we took a closer look into top tabular data competitions.
So if you want to improve the performance of your structured data binary classification model, make sure to check it out.
We analyze the entire model building process:
> Dealing with larger datasets
> Data exploration
> Data preparation
> Feature engineering
> Feature selection
> Modeling
> Hyperparameter tuning
> Evaluation
> Ensemble
Hopefully, it will be helpful for you!
https://neptune.ai/blog/tabular-data-binary-classification-tips-and-tricks-from-5-kaggle-competitions?utm_source=facebook&utm_medium=post-in-group&utm_campaign=blog-tabular-data-binary-classification-tips-and-tricks-from-5-kaggle-competitions&utm_content=BigDataPakistan
NEPTUNE.AI
Tabular Data Binary Classification: All Tips and Tricks from 5 Kaggle Competitions - neptune.ai","We prepared another article with tips and tricks from Kaggle competitions! This time we took a closer look into top tabular data competitions.
So if you want to improve the performance of your structured data binary classification model, make sure to check it out.
We analyze the entire model building process:
> Dealing with larger datasets
> Data exploration
> Data preparation
> Feature engineering
> Feature selection
> Modeling
> Hyperparameter tuning
> Evaluation
> Ensemble
Hopefully, it will be helpful for you!
https://neptune.ai/blog/tabular-data-binary-classification-tips-and-tricks-from-5-kaggle-competitions?utm_source=facebook&utm_medium=post-in-group&utm_campaign=blog-tabular-data-binary-classification-tips-and-tricks-from-5-kaggle-competitions&utm_content=BigDataPakistan","NEPTUNE.AI
Tabular Data Binary Classification: All Tips and Tricks from 5 Kaggle Competitions - neptune.ai",2020-06-18 12:40:01,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQA2KDQsKC_3liAc&w=476&h=249&url=https%3A%2F%2Fi2.wp.com%2Fneptune.ai%2Fwp-content%2Fuploads%2FTabular-data-tips-and-tricks-1.png%3Ffit%3D1920%252C1377&cfs=1&jq=75&ext=jpg&_nc_hash=AQCtko0cByCwQerb,21,1,6,https://m.facebook.com/story.php?story_fbid=10223740468606452&id=315272545240115,https://neptune.ai/blog/tabular-data-binary-classification-tips-and-tricks-from-5-kaggle-competitions?utm_source=facebook&utm_medium=post-in-group&utm_campaign=blog-tabular-data-binary-classification-tips-and-tricks-from-5-kaggle-competitions&utm_content=BigDataPakistan
91,2613110608789619,"Hi, can anyone help me out with this problem, please? Why I can't see the values in my table? I uploaded the data in jupyterlab but values are not showing.","Hi, can anyone help me out with this problem, please? Why I can't see the values in my table? I uploaded the data in jupyterlab but values are not showing.",,2020-06-16 12:24:03,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/103645940_10222613301137179_5347083183935932766_o.jpg?_nc_cat=104&_nc_sid=ca434c&_nc_ohc=8WFikog7Fk0AX947m-5&_nc_ht=scontent.fbom26-1.fna&_nc_tp=9&oh=accd4190f04a5b58f5bd2d871266ba26&oe=5F172EAC,4,7,0,,
92,2617998824967464,"Expectation maximisation algorithm is one of the most important algorithm in Deep learning. To simplify this algorithm i had written a blog. Have a look at this blog

16UMM001.GITHUB.IO
EM Algorithm","Expectation maximisation algorithm is one of the most important algorithm in Deep learning. To simplify this algorithm i had written a blog. Have a look at this blog
","16UMM001.GITHUB.IO
EM Algorithm",2020-06-18 13:14:36,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCqH7U1WQWOk73z&w=476&h=249&url=https%3A%2F%2F16umm001.github.io%2Fimages%2Fem-post.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQB3VfnpBhCpUlD7,0,0,0,https://m.facebook.com/story.php?story_fbid=612189553009705&id=315272545240115,https://16umm001.github.io/blogs/EM_algorithm.html
93,2617839171650096,"Coronavirus has hit millions of lives with thousand of death across the world. Almost all the countries are affected now and chief authorities are taking significant steps in controlling its spread using advanced technologies. Social distancing, home stay, lockdown, and other mitigation efforts are critical to weaken the impact of the pandemic.
How Big Data and Analytics could help in fighting against it?
DATASMARTNESS.COM
Fight Coronavirus using Big Data Analytics and AI – Datasmartness","Coronavirus has hit millions of lives with thousand of death across the world. Almost all the countries are affected now and chief authorities are taking significant steps in controlling its spread using advanced technologies. Social distancing, home stay, lockdown, and other mitigation efforts are critical to weaken the impact of the pandemic.
How Big Data and Analytics could help in fighting against it?","DATASMARTNESS.COM
Fight Coronavirus using Big Data Analytics and AI – Datasmartness",2020-06-18 11:23:01,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?w=112&h=112&url=https%3A%2F%2Fsecure.gravatar.com%2Favatar%2F6f6c73d1448ab335fd858d192505e1e5%3Fs%3D120%26d%3Dmm%26r%3Dg&cfs=1&jq=75&ext=jpg&_nc_hash=AQC0uu-o09xt2d0R,1,0,0,https://m.facebook.com/story.php?story_fbid=10220424753642702&id=315272545240115,https://datasmartness.com/fight-coronavirus-using-big-data-analytics-and-ai/
94,2616941615073185,"Our latest data on the sharp decline in LinkedIn job postings for Data Scientists, Data Engineers, and Market Research seems to suggest that the impact of the COVID-19 crisis on hiring may be stabilizing... is a recovery on the way soon?
BURTCHWORKS.COM
LinkedIn Data Scientist Job Postings Stabilizing: Is Recovery Around the Corner? - Burtch Works","Our latest data on the sharp decline in LinkedIn job postings for Data Scientists, Data Engineers, and Market Research seems to suggest that the impact of the COVID-19 crisis on hiring may be stabilizing... is a recovery on the way soon?","BURTCHWORKS.COM
LinkedIn Data Scientist Job Postings Stabilizing: Is Recovery Around the Corner? - Burtch Works",2020-06-18 01:53:57,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCGhiItC_FrNwBh&w=476&h=249&url=https%3A%2F%2Fwww.burtchworks.com%2Fwp-content%2Fuploads%2F2020%2F06%2Flinkedin-job-data-6.16.2020.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBII63hIBEsF5Au,5,0,0,https://m.facebook.com/story.php?story_fbid=3104244109598856&id=315272545240115,https://www.burtchworks.com/2020/06/16/linkedin-data-scientist-job-postings-stabilizing-is-recovery-around-the-corner/
95,2617670798333600,"Covid 19 Analytics using R language graphics.
Global infection view, time series graph.
Source code file is in the video description.

YOUTUBE.COM
Covid 19 Analytics in R language - SIR Model, Global Infection View","Covid 19 Analytics using R language graphics.
Global infection view, time series graph.
Source code file is in the video description.
","YOUTUBE.COM
Covid 19 Analytics in R language - SIR Model, Global Infection View",2020-06-18 09:26:22,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQDzbv9HJ9r4AETa&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2Fn-sCFsUw0yg%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDIaFt9B3Bw5VBA,5,0,0,https://m.facebook.com/story.php?story_fbid=580307166201025&id=315272545240115,https://youtu.be/n-sCFsUw0yg
96,2618198011614212,"FRI, 3 JUL AT 16:00 UTC+05:30
Big Data Analytics",,"FRI, 3 JUL AT 16:00 UTC+05:30
Big Data Analytics",2020-06-18 15:26:33,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAJ9FLeITuL-dDr&w=476&h=249&url=https%3A%2F%2Fscontent.fbom26-1.fna.fbcdn.net%2Fv%2Ft1.0-0%2Fcp0%2Fe15%2Fq65%2Fp261x260%2F104005530_149683883318558_7335622829547610819_o.jpg%3F_nc_ohc%3DR9CiEcaklEUAX-isKSE%26_nc_ht%3Dscontent.fbom26-1.fna%26oh%3D466fc57db8e78252d564db168935c900%26oe%3D5F17F8A8&cfs=1&_nc_hash=AQDYvxO3G_xbr_kl,1,0,0,,
97,2618261304941216,"VITEZONE.COM
What is Supervised Learning. - Data Science & Machine Learning",,"VITEZONE.COM
What is Supervised Learning. - Data Science & Machine Learning",2020-06-18 16:06:18,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQB7mW5PcB9IkVoT&w=476&h=249&url=https%3A%2F%2Fvitezone.com%2Fwp-content%2Fuploads%2F2020%2F05%2Fmachine-learning.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAzfEJuB1qspQio,4,0,0,https://m.facebook.com/story.php?story_fbid=133209661722793&id=315272545240115,https://vitezone.com/what-is-supervised-learning/
98,2618291394938207,"URBANTRANSPORTNEWS.COM
NHAI launches AI - Big Data Analytics platform for construction projects",,"URBANTRANSPORTNEWS.COM
NHAI launches AI - Big Data Analytics platform for construction projects",2020-06-18 16:24:17,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBj3Wr6GJfWPY-H&w=468&h=244&url=https%3A%2F%2Fi0.wp.com%2Fwww.urbantransportnews.com%2Fwp-content%2Fuploads%2F2018%2F08%2Fsolar-road.jpg%3Ffit%3D468%252C400%26ssl%3D1&cfs=1&jq=75&ext=jpg&_nc_hash=AQBAQKHk1bvKVIFO,0,0,0,https://m.facebook.com/story.php?story_fbid=310689163666793&id=315272545240115,https://www.urbantransportnews.com/nhai-launches-ai-based-big-data-analytics-platform-for-construction-projects/?fbclid=IwAR1jIq8dsxe77UdoEudoR90yPAPtDZoaojkA-dY_1T1C-1IxLtDq8ik74HA
99,2618441291589884,"Learn the most frequently asked questions and answers, and prepare ahead of time, and also find out ways to crack it in the first go!

SIMPLILEARN.COM
Data Engineer Interview Guide","Learn the most frequently asked questions and answers, and prepare ahead of time, and also find out ways to crack it in the first go!
","SIMPLILEARN.COM
Data Engineer Interview Guide",2020-06-18 17:48:48,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQC9RsUvwfotwsRV&w=476&h=249&url=https%3A%2F%2Fwww.simplilearn.com%2Fice9%2Febooks%2FDE_eBook_FRS.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQA0aC89uiGlzujZ,2,0,0,https://m.facebook.com/story.php?story_fbid=3222404837823885&id=315272545240115,https://www.simplilearn.com/data-engineer-interview-guide-pdf?utm_source=facebook&utm_medium=crosspromo&utm_campaign=pm_ev_june20
100,2609917639108916,"I've created a list of my favorite Data Analytics courses. Hope it helps!
Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
NLP - Natural Language Processing with Python - https://bit.ly/30w7iCB
Coursera Courses:
Database and SQL for Data Science - https://bit.ly/2zUk0zL
Data Analysis with Python - https://bit.ly/3geiVDG
Data Analysis Specialization - https://bit.ly/3dYJ6w0
Tableau Data Visualization - https://bit.ly/2AHCNPd
COURSERA.ORG
Data Visualization with Tableau","I've created a list of my favorite Data Analytics courses. Hope it helps!
Udemy Courses:
Python for Data Analysis and Visualization- https://bit.ly/3hhX4LX
Statistics for Data Science - https://bit.ly/37jqDbq
SQL for Data Analysts (SSMS) - https://bit.ly/3fkqEij
NLP - Natural Language Processing with Python - https://bit.ly/30w7iCB
Coursera Courses:
Database and SQL for Data Science - https://bit.ly/2zUk0zL
Data Analysis with Python - https://bit.ly/3geiVDG
Data Analysis Specialization - https://bit.ly/3dYJ6w0
Tableau Data Visualization - https://bit.ly/2AHCNPd","COURSERA.ORG
Data Visualization with Tableau",2020-06-15 03:23:18,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBE7ahMu0-8hrEL&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fcoursera%2Fmedia%2FPartner_Logos.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBDscSSA59J18NS,62,5,22,https://m.facebook.com/story.php?story_fbid=10222814934303593&id=315272545240115,https://bit.ly/3hhX4LX
101,2615456738555006,"YOUTUBE.COM
Covid19 Analysis using Time Series in SPSS Tool",,"YOUTUBE.COM
Covid19 Analysis using Time Series in SPSS Tool",2020-06-17 11:35:24,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBP80ImYZIxw9eo&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F26LRiiGD8SM%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAtJWqyHqXB4ZqA,69,1,17,https://m.facebook.com/story.php?story_fbid=579688702929538&id=315272545240115,https://youtu.be/26LRiiGD8SM
102,2615855295181817,"Created this timelapse/ running bar graph on top 10 countries with covid-19 cases with time.
I used python with pandas to manipulate the data.

YOUTUBE.COM
Top 10 countries with most covid-19 cases.","Created this timelapse/ running bar graph on top 10 countries with covid-19 cases with time.
I used python with pandas to manipulate the data.
","YOUTUBE.COM
Top 10 countries with most covid-19 cases.",2020-06-17 16:00:30,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCcf3CpLaQG9vGE&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FOJGXqs6kHM8%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCuU3zPmYP8ZjCF,19,3,0,https://m.facebook.com/story.php?story_fbid=720153442145728&id=315272545240115,https://youtu.be/OJGXqs6kHM8
103,2616598975107449,"#MathsBehindML
How does a Logistic Regression Classifier work?
This post explains the Mathematics behind the classification technique of the Logistic Regression with an example.
#datascience #MachineLearning

RAVEDATA.IN
Maths Behind ML – Logistic Regression - RaveData","#MathsBehindML
How does a Logistic Regression Classifier work?
This post explains the Mathematics behind the classification technique of the Logistic Regression with an example.
#datascience #MachineLearning
","RAVEDATA.IN
Maths Behind ML – Logistic Regression - RaveData",2020-06-17 22:49:27,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQB5x2_plPEW0-7H&w=476&h=249&url=https%3A%2F%2Fravedata.in%2Fwp-content%2Fuploads%2F2020%2F03%2FLogistic-e1585360108295.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBonTZyOrDBskvS,32,0,20,https://m.facebook.com/story.php?story_fbid=1339559799572183&id=315272545240115,https://ravedata.in/machine-learning/maths-logistic-regression/
104,2616546501779363,"Linear regression is the most basic and easy to learn machine learning algorithm. This article explains linear regression process with full working example in python. #datascience #machinelearning #linearregression #python
REGENERATIVETODAY.COM
How to Develop a Linear Regression Algorithm From Scratch in Python – Regenerative",Linear regression is the most basic and easy to learn machine learning algorithm. This article explains linear regression process with full working example in python. #datascience #machinelearning #linearregression #python,"REGENERATIVETODAY.COM
How to Develop a Linear Regression Algorithm From Scratch in Python – Regenerative",2020-06-17 22:23:18,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCCcNggMbK1Isgl&w=56&h=56&url=https%3A%2F%2Fcdn-images-1.medium.com%2Fmax%2F800%2F1%2ABTWn8ybQLzPuyKNY5UXAuQ.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQCze2oBDO0goNwk,7,0,3,https://m.facebook.com/story.php?story_fbid=866927220384338&id=315272545240115,https://regenerativetoday.com/how-to-develop-a-linear-regression-algorithm-from-scratch-in-python/
